0.000000000000000000;A0;B00; Start()
86.000000000000000;A0;C03;    · cca = -82.000000 dBm
86.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
86.000000000000000;A0;C03;    · dcb_policy = 4
86.000000000000000;A0;C03;  - Performance:
86.000000000000000;A0;C03;    · Average throughput = 215.04 Mbps
86.000000000000000;A0;F00; ComputeNewConfiguration()
86.000000000000000;A0;F00; SendNewConfigurationToAp()
86.000000000000000;A0;C00;  - Next request to be sent at 87.000000
87.000000000000000;A0;F00; RequestInformationToAp() (request #86)
87.000000000000000;A0;F00; InportReceivingInformationFromAp()
87.000000000000000;A0;C03;  - Action (5):
87.000000000000000;A0;C03;    · channel = 5
87.000000000000000;A0;C03;    · cca = -82.000000 dBm
87.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
87.000000000000000;A0;C03;    · dcb_policy = 4
87.000000000000000;A0;C03;  - Performance:
87.000000000000000;A0;C03;    · Average throughput = 214.27 Mbps
87.000000000000000;A0;F00; ComputeNewConfiguration()
87.000000000000000;A0;F00; SendNewConfigurationToAp()
87.000000000000000;A0;C00;  - Next request to be sent at 88.000000
88.000000000000000;A0;F00; RequestInformationToAp() (request #87)
88.000000000000000;A0;F00; InportReceivingInformationFromAp()
88.000000000000000;A0;C03;  - Action (5):
88.000000000000000;A0;C03;    · channel = 5
88.000000000000000;A0;C03;    · cca = -82.000000 dBm
88.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
88.000000000000000;A0;C03;    · dcb_policy = 4
88.000000000000000;A0;C03;  - Performance:
88.000000000000000;A0;C03;    · Average throughput = 218.11 Mbps
88.000000000000000;A0;F00; ComputeNewConfiguration()
88.000000000000000;A0;F00; SendNewConfigurationToAp()
88.000000000000000;A0;C00;  - Next request to be sent at 89.000000
89.000000000000000;A0;F00; RequestInformationToAp() (request #88)
89.000000000000000;A0;F00; InportReceivingInformationFromAp()
89.000000000000000;A0;C03;  - Action (5):
89.000000000000000;A0;C03;    · channel = 5
89.000000000000000;A0;C03;    · cca = -82.000000 dBm
89.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
89.000000000000000;A0;C03;    · dcb_policy = 4
89.000000000000000;A0;C03;  - Performance:
89.000000000000000;A0;C03;    · Average throughput = 214.27 Mbps
89.000000000000000;A0;F00; ComputeNewConfiguration()
89.000000000000000;A0;F00; SendNewConfigurationToAp()
89.000000000000000;A0;C00;  - Next request to be sent at 90.000000
90.000000000000000;A0;F00; RequestInformationToAp() (request #89)
90.000000000000000;A0;F00; InportReceivingInformationFromAp()
90.000000000000000;A0;C03;  - Action (5):
90.000000000000000;A0;C03;    · channel = 5
90.000000000000000;A0;C03;    · cca = -82.000000 dBm
90.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
90.000000000000000;A0;C03;    · dcb_policy = 4
90.000000000000000;A0;C03;  - Performance:
90.000000000000000;A0;C03;    · Average throughput = 215.04 Mbps
90.000000000000000;A0;F00; ComputeNewConfiguration()
90.000000000000000;A0;F00; SendNewConfigurationToAp()
90.000000000000000;A0;C00;  - Next request to be sent at 91.000000
91.000000000000000;A0;F00; RequestInformationToAp() (request #90)
91.000000000000000;A0;F00; InportReceivingInformationFromAp()
91.000000000000000;A0;C03;  - Action (5):
91.000000000000000;A0;C03;    · channel = 5
91.000000000000000;A0;C03;    · cca = -82.000000 dBm
91.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
91.000000000000000;A0;C03;    · dcb_policy = 4
91.000000000000000;A0;C03;  - Performance:
91.000000000000000;A0;C03;    · Average throughput = 214.27 Mbps
91.000000000000000;A0;F00; ComputeNewConfiguration()
91.000000000000000;A0;F00; SendNewConfigurationToAp()
91.000000000000000;A0;C00;  - Next request to be sent at 92.000000
92.000000000000000;A0;F00; RequestInformationToAp() (request #91)
92.000000000000000;A0;F00; InportReceivingInformationFromAp()
92.000000000000000;A0;C03;  - Action (5):
92.000000000000000;A0;C03;    · channel = 5
92.000000000000000;A0;C03;    · cca = -82.000000 dBm
92.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
92.000000000000000;A0;C03;    · dcb_policy = 4
92.000000000000000;A0;C03;  - Performance:
92.000000000000000;A0;C03;    · Average throughput = 215.81 Mbps
92.000000000000000;A0;F00; ComputeNewConfiguration()
92.000000000000000;A0;F00; SendNewConfigurationToAp()
92.000000000000000;A0;C00;  - Next request to be sent at 93.000000
93.000000000000000;A0;F00; RequestInformationToAp() (request #92)
93.000000000000000;A0;F00; InportReceivingInformationFromAp()
93.000000000000000;A0;C03;  - Action (5):
93.000000000000000;A0;C03;    · channel = 5
93.000000000000000;A0;C03;    · cca = -82.000000 dBm
93.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
93.000000000000000;A0;C03;    · dcb_policy = 4
93.000000000000000;A0;C03;  - Performance:
93.000000000000000;A0;C03;    · Average throughput = 218.11 Mbps
93.000000000000000;A0;F00; ComputeNewConfiguration()
93.000000000000000;A0;F00; SendNewConfigurationToAp()
93.000000000000000;A0;C00;  - Next request to be sent at 94.000000
94.000000000000000;A0;F00; RequestInformationToAp() (request #93)
94.000000000000000;A0;F00; InportReceivingInformationFromAp()
94.000000000000000;A0;C03;  - Action (5):
94.000000000000000;A0;C03;    · channel = 5
94.000000000000000;A0;C03;    · cca = -82.000000 dBm
94.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
94.000000000000000;A0;C03;    · dcb_policy = 4
94.000000000000000;A0;C03;  - Performance:
94.000000000000000;A0;C03;    · Average throughput = 215.81 Mbps
94.000000000000000;A0;F00; ComputeNewConfiguration()
94.000000000000000;A0;F00; SendNewConfigurationToAp()
94.000000000000000;A0;C00;  - Next request to be sent at 95.000000
95.000000000000000;A0;F00; RequestInformationToAp() (request #94)
95.000000000000000;A0;F00; InportReceivingInformationFromAp()
95.000000000000000;A0;C03;  - Action (5):
95.000000000000000;A0;C03;    · channel = 5
95.000000000000000;A0;C03;    · cca = -82.000000 dBm
95.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
95.000000000000000;A0;C03;    · dcb_policy = 4
95.000000000000000;A0;C03;  - Performance:
95.000000000000000;A0;C03;    · Average throughput = 212.74 Mbps
95.000000000000000;A0;F00; ComputeNewConfiguration()
95.000000000000000;A0;F00; SendNewConfigurationToAp()
95.000000000000000;A0;C00;  - Next request to be sent at 96.000000
96.000000000000000;A0;F00; RequestInformationToAp() (request #95)
96.000000000000000;A0;F00; InportReceivingInformationFromAp()
96.000000000000000;A0;C03;  - Action (7):
96.000000000000000;A0;C03;    · channel = 7
96.000000000000000;A0;C03;    · cca = -82.000000 dBm
96.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
96.000000000000000;A0;C03;    · dcb_policy = 4
96.000000000000000;A0;C03;  - Performance:
96.000000000000000;A0;C03;    · Average throughput = 110.66 Mbps
96.000000000000000;A0;F00; ComputeNewConfiguration()
96.000000000000000;A0;F00; SendNewConfigurationToAp()
96.000000000000000;A0;C00;  - Next request to be sent at 97.000000
97.000000000000000;A0;F00; RequestInformationToAp() (request #96)
97.000000000000000;A0;F00; InportReceivingInformationFromAp()
97.000000000000000;A0;C03;  - Action (0):
97.000000000000000;A0;C03;    · channel = 0
97.000000000000000;A0;C03;    · cca = -82.000000 dBm
97.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
97.000000000000000;A0;C03;    · dcb_policy = 4
97.000000000000000;A0;C03;  - Performance:
97.000000000000000;A0;C03;    · Average throughput = 75.26 Mbps
97.000000000000000;A0;F00; ComputeNewConfiguration()
97.000000000000000;A0;F00; SendNewConfigurationToAp()
97.000000000000000;A0;C00;  - Next request to be sent at 98.000000
98.000000000000000;A0;F00; RequestInformationToAp() (request #97)
98.000000000000000;A0;F00; InportReceivingInformationFromAp()
98.000000000000000;A0;C03;  - Action (5):
98.000000000000000;A0;C03;    · channel = 5
98.000000000000000;A0;C03;    · cca = -82.000000 dBm
98.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
98.000000000000000;A0;C03;    · dcb_policy = 4
98.000000000000000;A0;C03;  - Performance:
98.000000000000000;A0;C03;    · Average throughput = 215.04 Mbps
98.000000000000000;A0;F00; ComputeNewConfiguration()
98.000000000000000;A0;F00; SendNewConfigurationToAp()
98.000000000000000;A0;C00;  - Next request to be sent at 99.000000
99.000000000000000;A0;F00; RequestInformationToAp() (request #98)
99.000000000000000;A0;F00; InportReceivingInformationFromAp()
99.000000000000000;A0;C03;  - Action (5):
99.000000000000000;A0;C03;    · channel = 5
99.000000000000000;A0;C03;    · cca = -82.000000 dBm
99.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
99.000000000000000;A0;C03;    · dcb_policy = 4
99.000000000000000;A0;C03;  - Performance:
99.000000000000000;A0;C03;    · Average throughput = 215.04 Mbps
99.000000000000000;A0;F00; ComputeNewConfiguration()
99.000000000000000;A0;F00; SendNewConfigurationToAp()
99.000000000000000;A0;C00;  - Next request to be sent at 100.000000
100.000000000000000;A0;F00; RequestInformationToAp() (request #99)
100.000000000000000;A0;F00; InportReceivingInformationFromAp()
100.000000000000000;A0;C03;  - Action (5):
100.000000000000000;A0;C03;    · channel = 5
100.000000000000000;A0;C03;    · cca = -82.000000 dBm
100.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
100.000000000000000;A0;C03;    · dcb_policy = 4
100.000000000000000;A0;C03;  - Performance:
100.000000000000000;A0;C03;    · Average throughput = 213.50 Mbps
100.000000000000000;A0;F00; ComputeNewConfiguration()
100.000000000000000;A0;F00; SendNewConfigurationToAp()
100.000000000000000;A0;C00;  - Next request to be sent at 101.000000
101.000000000000000;A0;F00; RequestInformationToAp() (request #100)
101.000000000000000;A0;F00; InportReceivingInformationFromAp()
101.000000000000000;A0;C03;  - Action (5):
101.000000000000000;A0;C03;    · channel = 5
101.000000000000000;A0;C03;    · cca = -82.000000 dBm
101.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
101.000000000000000;A0;C03;    · dcb_policy = 4
101.000000000000000;A0;C03;  - Performance:
101.000000000000000;A0;C03;    · Average throughput = 216.58 Mbps
101.000000000000000;A0;F00; ComputeNewConfiguration()
101.000000000000000;A0;F00; SendNewConfigurationToAp()
101.000000000000000;A0;C00;  - Next request to be sent at 102.000000
102.000000000000000;A0;F00; RequestInformationToAp() (request #101)
102.000000000000000;A0;F00; InportReceivingInformationFromAp()
102.000000000000000;A0;C03;  - Action (5):
102.000000000000000;A0;C03;    · channel = 5
102.000000000000000;A0;C03;    · cca = -82.000000 dBm
102.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
102.000000000000000;A0;C03;    · dcb_policy = 4
102.000000000000000;A0;C03;  - Performance:
102.000000000000000;A0;C03;    · Average throughput = 215.04 Mbps
102.000000000000000;A0;F00; ComputeNewConfiguration()
102.000000000000000;A0;F00; SendNewConfigurationToAp()
102.000000000000000;A0;C00;  - Next request to be sent at 103.000000
103.000000000000000;A0;F00; RequestInformationToAp() (request #102)
103.000000000000000;A0;F00; InportReceivingInformationFromAp()
103.000000000000000;A0;C03;  - Action (5):
103.000000000000000;A0;C03;    · channel = 5
103.000000000000000;A0;C03;    · cca = -82.000000 dBm
103.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
103.000000000000000;A0;C03;    · dcb_policy = 4
103.000000000000000;A0;C03;  - Performance:
103.000000000000000;A0;C03;    · Average throughput = 215.81 Mbps
103.000000000000000;A0;F00; ComputeNewConfiguration()
103.000000000000000;A0;F00; SendNewConfigurationToAp()
103.000000000000000;A0;C00;  - Next request to be sent at 104.000000
104.000000000000000;A0;F00; RequestInformationToAp() (request #103)
104.000000000000000;A0;F00; InportReceivingInformationFromAp()
104.000000000000000;A0;C03;  - Action (5):
104.000000000000000;A0;C03;    · channel = 5
104.000000000000000;A0;C03;    · cca = -82.000000 dBm
104.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
104.000000000000000;A0;C03;    · dcb_policy = 4
104.000000000000000;A0;C03;  - Performance:
104.000000000000000;A0;C03;    · Average throughput = 215.04 Mbps
104.000000000000000;A0;F00; ComputeNewConfiguration()
104.000000000000000;A0;F00; SendNewConfigurationToAp()
104.000000000000000;A0;C00;  - Next request to be sent at 105.000000
105.000000000000000;A0;F00; RequestInformationToAp() (request #104)
105.000000000000000;A0;F00; InportReceivingInformationFromAp()
105.000000000000000;A0;C03;  - Action (5):
105.000000000000000;A0;C03;    · channel = 5
105.000000000000000;A0;C03;    · cca = -82.000000 dBm
105.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
105.000000000000000;A0;C03;    · dcb_policy = 4
105.000000000000000;A0;C03;  - Performance:
105.000000000000000;A0;C03;    · Average throughput = 215.04 Mbps
105.000000000000000;A0;F00; ComputeNewConfiguration()
105.000000000000000;A0;F00; SendNewConfigurationToAp()
105.000000000000000;A0;C00;  - Next request to be sent at 106.000000
106.000000000000000;A0;F00; RequestInformationToAp() (request #105)
106.000000000000000;A0;F00; InportReceivingInformationFromAp()
106.000000000000000;A0;C03;  - Action (6):
106.000000000000000;A0;C03;    · channel = 6
106.000000000000000;A0;C03;    · cca = -82.000000 dBm
106.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
106.000000000000000;A0;C03;    · dcb_policy = 4
106.000000000000000;A0;C03;  - Performance:
106.000000000000000;A0;C03;    · Average throughput = 111.36 Mbps
106.000000000000000;A0;F00; ComputeNewConfiguration()
106.000000000000000;A0;F00; SendNewConfigurationToAp()
106.000000000000000;A0;C00;  - Next request to be sent at 107.000000
107.000000000000000;A0;F00; RequestInformationToAp() (request #106)
107.000000000000000;A0;F00; InportReceivingInformationFromAp()
107.000000000000000;A0;C03;  - Action (5):
107.000000000000000;A0;C03;    · channel = 5
107.000000000000000;A0;C03;    · cca = -82.000000 dBm
107.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
107.000000000000000;A0;C03;    · dcb_policy = 4
107.000000000000000;A0;C03;  - Performance:
107.000000000000000;A0;C03;    · Average throughput = 214.27 Mbps
107.000000000000000;A0;F00; ComputeNewConfiguration()
107.000000000000000;A0;F00; SendNewConfigurationToAp()
107.000000000000000;A0;C00;  - Next request to be sent at 108.000000
108.000000000000000;A0;F00; RequestInformationToAp() (request #107)
108.000000000000000;A0;F00; InportReceivingInformationFromAp()
108.000000000000000;A0;C03;  - Action (5):
108.000000000000000;A0;C03;    · channel = 5
108.000000000000000;A0;C03;    · cca = -82.000000 dBm
108.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
108.000000000000000;A0;C03;    · dcb_policy = 4
108.000000000000000;A0;C03;  - Performance:
108.000000000000000;A0;C03;    · Average throughput = 217.34 Mbps
108.000000000000000;A0;F00; ComputeNewConfiguration()
108.000000000000000;A0;F00; SendNewConfigurationToAp()
108.000000000000000;A0;C00;  - Next request to be sent at 109.000000
109.000000000000000;A0;F00; RequestInformationToAp() (request #108)
109.000000000000000;A0;F00; InportReceivingInformationFromAp()
109.000000000000000;A0;C03;  - Action (5):
109.000000000000000;A0;C03;    · channel = 5
109.000000000000000;A0;C03;    · cca = -82.000000 dBm
109.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
109.000000000000000;A0;C03;    · dcb_policy = 4
109.000000000000000;A0;C03;  - Performance:
109.000000000000000;A0;C03;    · Average throughput = 215.81 Mbps
109.000000000000000;A0;F00; ComputeNewConfiguration()
109.000000000000000;A0;F00; SendNewConfigurationToAp()
109.000000000000000;A0;C00;  - Next request to be sent at 110.000000
110.000000000000000;A0;F00; RequestInformationToAp() (request #109)
110.000000000000000;A0;F00; InportReceivingInformationFromAp()
110.000000000000000;A0;C03;  - Action (0):
110.000000000000000;A0;C03;    · channel = 0
110.000000000000000;A0;C03;    · cca = -82.000000 dBm
110.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
110.000000000000000;A0;C03;    · dcb_policy = 4
110.000000000000000;A0;C03;  - Performance:
110.000000000000000;A0;C03;    · Average throughput = 72.96 Mbps
110.000000000000000;A0;F00; ComputeNewConfiguration()
110.000000000000000;A0;F00; SendNewConfigurationToAp()
110.000000000000000;A0;C00;  - Next request to be sent at 111.000000
111.000000000000000;A0;F00; RequestInformationToAp() (request #110)
111.000000000000000;A0;F00; InportReceivingInformationFromAp()
111.000000000000000;A0;C03;  - Action (5):
111.000000000000000;A0;C03;    · channel = 5
111.000000000000000;A0;C03;    · cca = -82.000000 dBm
111.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
111.000000000000000;A0;C03;    · dcb_policy = 4
111.000000000000000;A0;C03;  - Performance:
111.000000000000000;A0;C03;    · Average throughput = 214.27 Mbps
111.000000000000000;A0;F00; ComputeNewConfiguration()
111.000000000000000;A0;F00; SendNewConfigurationToAp()
111.000000000000000;A0;C00;  - Next request to be sent at 112.000000
112.000000000000000;A0;F00; RequestInformationToAp() (request #111)
112.000000000000000;A0;F00; InportReceivingInformationFromAp()
112.000000000000000;A0;C03;  - Action (5):
112.000000000000000;A0;C03;    · channel = 5
112.000000000000000;A0;C03;    · cca = -82.000000 dBm
112.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
112.000000000000000;A0;C03;    · dcb_policy = 4
112.000000000000000;A0;C03;  - Performance:
112.000000000000000;A0;C03;    · Average throughput = 215.81 Mbps
112.000000000000000;A0;F00; ComputeNewConfiguration()
112.000000000000000;A0;F00; SendNewConfigurationToAp()
112.000000000000000;A0;C00;  - Next request to be sent at 113.000000
113.000000000000000;A0;F00; RequestInformationToAp() (request #112)
113.000000000000000;A0;F00; InportReceivingInformationFromAp()
113.000000000000000;A0;C03;  - Action (5):
113.000000000000000;A0;C03;    · channel = 5
113.000000000000000;A0;C03;    · cca = -82.000000 dBm
113.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
113.000000000000000;A0;C03;    · dcb_policy = 4
113.000000000000000;A0;C03;  - Performance:
113.000000000000000;A0;C03;    · Average throughput = 217.34 Mbps
113.000000000000000;A0;F00; ComputeNewConfiguration()
113.000000000000000;A0;F00; SendNewConfigurationToAp()
113.000000000000000;A0;C00;  - Next request to be sent at 114.000000
114.000000000000000;A0;F00; RequestInformationToAp() (request #113)
114.000000000000000;A0;F00; InportReceivingInformationFromAp()
114.000000000000000;A0;C03;  - Action (5):
114.000000000000000;A0;C03;    · channel = 5
114.000000000000000;A0;C03;    · cca = -82.000000 dBm
114.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
114.000000000000000;A0;C03;    · dcb_policy = 4
114.000000000000000;A0;C03;  - Performance:
114.000000000000000;A0;C03;    · Average throughput = 214.27 Mbps
114.000000000000000;A0;F00; ComputeNewConfiguration()
114.000000000000000;A0;F00; SendNewConfigurationToAp()
114.000000000000000;A0;C00;  - Next request to be sent at 115.000000
115.000000000000000;A0;F00; RequestInformationToAp() (request #114)
115.000000000000000;A0;F00; InportReceivingInformationFromAp()
115.000000000000000;A0;C03;  - Action (5):
115.000000000000000;A0;C03;    · channel = 5
115.000000000000000;A0;C03;    · cca = -82.000000 dBm
115.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
115.000000000000000;A0;C03;    · dcb_policy = 4
115.000000000000000;A0;C03;  - Performance:
115.000000000000000;A0;C03;    · Average throughput = 212.74 Mbps
115.000000000000000;A0;F00; ComputeNewConfiguration()
115.000000000000000;A0;F00; SendNewConfigurationToAp()
115.000000000000000;A0;C00;  - Next request to be sent at 116.000000
116.000000000000000;A0;F00; RequestInformationToAp() (request #115)
116.000000000000000;A0;F00; InportReceivingInformationFromAp()
116.000000000000000;A0;C03;  - Action (5):
116.000000000000000;A0;C03;    · channel = 5
116.000000000000000;A0;C03;    · cca = -82.000000 dBm
116.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
116.000000000000000;A0;C03;    · dcb_policy = 4
116.000000000000000;A0;C03;  - Performance:
116.000000000000000;A0;C03;    · Average throughput = 217.34 Mbps
116.000000000000000;A0;F00; ComputeNewConfiguration()
116.000000000000000;A0;F00; SendNewConfigurationToAp()
116.000000000000000;A0;C00;  - Next request to be sent at 117.000000
117.000000000000000;A0;F00; RequestInformationToAp() (request #116)
117.000000000000000;A0;F00; InportReceivingInformationFromAp()
117.000000000000000;A0;C03;  - Action (5):
117.000000000000000;A0;C03;    · channel = 5
117.000000000000000;A0;C03;    · cca = -82.000000 dBm
117.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
117.000000000000000;A0;C03;    · dcb_policy = 4
117.000000000000000;A0;C03;  - Performance:
117.000000000000000;A0;C03;    · Average throughput = 215.04 Mbps
117.000000000000000;A0;F00; ComputeNewConfiguration()
117.000000000000000;A0;F00; SendNewConfigurationToAp()
117.000000000000000;A0;C00;  - Next request to be sent at 118.000000
118.000000000000000;A0;F00; RequestInformationToAp() (request #117)
118.000000000000000;A0;F00; InportReceivingInformationFromAp()
118.000000000000000;A0;C03;  - Action (5):
118.000000000000000;A0;C03;    · channel = 5
118.000000000000000;A0;C03;    · cca = -82.000000 dBm
118.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
118.000000000000000;A0;C03;    · dcb_policy = 4
118.000000000000000;A0;C03;  - Performance:
118.000000000000000;A0;C03;    · Average throughput = 214.27 Mbps
118.000000000000000;A0;F00; ComputeNewConfiguration()
118.000000000000000;A0;F00; SendNewConfigurationToAp()
118.000000000000000;A0;C00;  - Next request to be sent at 119.000000
119.000000000000000;A0;F00; RequestInformationToAp() (request #118)
119.000000000000000;A0;F00; InportReceivingInformationFromAp()
119.000000000000000;A0;C03;  - Action (5):
119.000000000000000;A0;C03;    · channel = 5
119.000000000000000;A0;C03;    · cca = -82.000000 dBm
119.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
119.000000000000000;A0;C03;    · dcb_policy = 4
119.000000000000000;A0;C03;  - Performance:
119.000000000000000;A0;C03;    · Average throughput = 214.27 Mbps
119.000000000000000;A0;F00; ComputeNewConfiguration()
119.000000000000000;A0;F00; SendNewConfigurationToAp()
119.000000000000000;A0;C00;  - Next request to be sent at 120.000000
120.000000000000000;A0;F00; RequestInformationToAp() (request #119)
120.000000000000000;A0;F00; InportReceivingInformationFromAp()
120.000000000000000;A0;C03;  - Action (5):
120.000000000000000;A0;C03;    · channel = 5
120.000000000000000;A0;C03;    · cca = -82.000000 dBm
120.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
120.000000000000000;A0;C03;    · dcb_policy = 4
120.000000000000000;A0;C03;  - Performance:
120.000000000000000;A0;C03;    · Average throughput = 214.27 Mbps
120.000000000000000;A0;F00; ComputeNewConfiguration()
120.000000000000000;A0;F00; SendNewConfigurationToAp()
120.000000000000000;A0;C00;  - Next request to be sent at 121.000000
121.000000000000000;A0;F00; RequestInformationToAp() (request #120)
121.000000000000000;A0;F00; InportReceivingInformationFromAp()
121.000000000000000;A0;C03;  - Action (5):
121.000000000000000;A0;C03;    · channel = 5
121.000000000000000;A0;C03;    · cca = -82.000000 dBm
121.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
121.000000000000000;A0;C03;    · dcb_policy = 4
121.000000000000000;A0;C03;  - Performance:
121.000000000000000;A0;C03;    · Average throughput = 215.81 Mbps
121.000000000000000;A0;F00; ComputeNewConfiguration()
121.000000000000000;A0;F00; SendNewConfigurationToAp()
121.000000000000000;A0;C00;  - Next request to be sent at 122.000000
122.000000000000000;A0;F00; RequestInformationToAp() (request #121)
122.000000000000000;A0;F00; InportReceivingInformationFromAp()
122.000000000000000;A0;C03;  - Action (7):
122.000000000000000;A0;C03;    · channel = 7
122.000000000000000;A0;C03;    · cca = -82.000000 dBm
122.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
122.000000000000000;A0;C03;    · dcb_policy = 4
122.000000000000000;A0;C03;  - Performance:
122.000000000000000;A0;C03;    · Average throughput = 110.66 Mbps
122.000000000000000;A0;F00; ComputeNewConfiguration()
122.000000000000000;A0;F00; SendNewConfigurationToAp()
122.000000000000000;A0;C00;  - Next request to be sent at 123.000000
123.000000000000000;A0;F00; RequestInformationToAp() (request #122)
123.000000000000000;A0;F00; InportReceivingInformationFromAp()
123.000000000000000;A0;C03;  - Action (5):
123.000000000000000;A0;C03;    · channel = 5
123.000000000000000;A0;C03;    · cca = -82.000000 dBm
123.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
123.000000000000000;A0;C03;    · dcb_policy = 4
123.000000000000000;A0;C03;  - Performance:
123.000000000000000;A0;C03;    · Average throughput = 213.50 Mbps
123.000000000000000;A0;F00; ComputeNewConfiguration()
123.000000000000000;A0;F00; SendNewConfigurationToAp()
123.000000000000000;A0;C00;  - Next request to be sent at 124.000000
124.000000000000000;A0;F00; RequestInformationToAp() (request #123)
124.000000000000000;A0;F00; InportReceivingInformationFromAp()
124.000000000000000;A0;C03;  - Action (5):
124.000000000000000;A0;C03;    · channel = 5
124.000000000000000;A0;C03;    · cca = -82.000000 dBm
124.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
124.000000000000000;A0;C03;    · dcb_policy = 4
124.000000000000000;A0;C03;  - Performance:
124.000000000000000;A0;C03;    · Average throughput = 215.81 Mbps
124.000000000000000;A0;F00; ComputeNewConfiguration()
124.000000000000000;A0;F00; SendNewConfigurationToAp()
124.000000000000000;A0;C00;  - Next request to be sent at 125.000000
125.000000000000000;A0;F00; RequestInformationToAp() (request #124)
125.000000000000000;A0;F00; InportReceivingInformationFromAp()
125.000000000000000;A0;C03;  - Action (5):
125.000000000000000;A0;C03;    · channel = 5
125.000000000000000;A0;C03;    · cca = -82.000000 dBm
125.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
125.000000000000000;A0;C03;    · dcb_policy = 4
125.000000000000000;A0;C03;  - Performance:
125.000000000000000;A0;C03;    · Average throughput = 217.34 Mbps
125.000000000000000;A0;F00; ComputeNewConfiguration()
125.000000000000000;A0;F00; SendNewConfigurationToAp()
125.000000000000000;A0;C00;  - Next request to be sent at 126.000000
126.000000000000000;A0;F00; RequestInformationToAp() (request #125)
126.000000000000000;A0;F00; InportReceivingInformationFromAp()
126.000000000000000;A0;C03;  - Action (5):
126.000000000000000;A0;C03;    · channel = 5
126.000000000000000;A0;C03;    · cca = -82.000000 dBm
126.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
126.000000000000000;A0;C03;    · dcb_policy = 4
126.000000000000000;A0;C03;  - Performance:
126.000000000000000;A0;C03;    · Average throughput = 214.27 Mbps
126.000000000000000;A0;F00; ComputeNewConfiguration()
126.000000000000000;A0;F00; SendNewConfigurationToAp()
126.000000000000000;A0;C00;  - Next request to be sent at 127.000000
127.000000000000000;A0;F00; RequestInformationToAp() (request #126)
127.000000000000000;A0;F00; InportReceivingInformationFromAp()
127.000000000000000;A0;C03;  - Action (5):
127.000000000000000;A0;C03;    · channel = 5
127.000000000000000;A0;C03;    · cca = -82.000000 dBm
127.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
127.000000000000000;A0;C03;    · dcb_policy = 4
127.000000000000000;A0;C03;  - Performance:
127.000000000000000;A0;C03;    · Average throughput = 218.11 Mbps
127.000000000000000;A0;F00; ComputeNewConfiguration()
127.000000000000000;A0;F00; SendNewConfigurationToAp()
127.000000000000000;A0;C00;  - Next request to be sent at 128.000000
128.000000000000000;A0;F00; RequestInformationToAp() (request #127)
128.000000000000000;A0;F00; InportReceivingInformationFromAp()
128.000000000000000;A0;C03;  - Action (5):
128.000000000000000;A0;C03;    · channel = 5
128.000000000000000;A0;C03;    · cca = -82.000000 dBm
128.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
128.000000000000000;A0;C03;    · dcb_policy = 4
128.000000000000000;A0;C03;  - Performance:
128.000000000000000;A0;C03;    · Average throughput = 214.27 Mbps
128.000000000000000;A0;F00; ComputeNewConfiguration()
128.000000000000000;A0;F00; SendNewConfigurationToAp()
128.000000000000000;A0;C00;  - Next request to be sent at 129.000000
